"pollutant","lat","long","date","station","city","datasource","station_area","obs.period","unit","concentration"
"PM2.5",-33.9424,18.4634,"2021-03-23","Hospital Bend Cape Town","Cape Town","PurpleAir","Traffic/Hospital","2021-01-19 ~ 2021-03-31","ug/m3",2.88604385785715
"PM2.5",-33.9424,18.4634,"2021-03-24","Hospital Bend Cape Town","Cape Town","PurpleAir","Traffic/Hospital","2021-01-19 ~ 2021-03-31","ug/m3",4.25422262552934
"PM2.5",-33.9424,18.4634,"2021-03-25","Hospital Bend Cape Town","Cape Town","PurpleAir","Traffic/Hospital","2021-01-19 ~ 2021-03-31","ug/m3",4.8925979029442
"PM2.5",-33.9424,18.4634,"2021-03-26","Hospital Bend Cape Town","Cape Town","PurpleAir","Traffic/Hospital","2021-01-19 ~ 2021-03-31","ug/m3",4.9760967212858
"PM2.5",-33.9424,18.4634,"2021-03-27","Hospital Bend Cape Town","Cape Town","PurpleAir","Traffic/Hospital","2021-01-19 ~ 2021-03-31","ug/m3",2.27520655085991
"PM2.5",-33.9424,18.4634,"2021-03-28","Hospital Bend Cape Town","Cape Town","PurpleAir","Traffic/Hospital","2021-01-19 ~ 2021-03-31","ug/m3",2.13178042851818
"PM2.5",-33.9424,18.4634,"2021-03-29","Hospital Bend Cape Town","Cape Town","PurpleAir","Traffic/Hospital","2021-01-19 ~ 2021-03-31","ug/m3",5.17413423903047
"PM2.5",-33.9424,18.4634,"2021-03-30","Hospital Bend Cape Town","Cape Town","PurpleAir","Traffic/Hospital","2021-01-19 ~ 2021-03-31","ug/m3",6.28017924120646
"PM2.5",-33.9424,18.4634,"2021-03-31","Hospital Bend Cape Town","Cape Town","PurpleAir","Traffic/Hospital","2021-01-19 ~ 2021-03-31","ug/m3",4.81815676993035
"PM2.5",-25.8292,28.2034,"2021-01-13","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",22.325
"PM2.5",-25.8292,28.2034,"2021-01-14","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",18.1214432633307
"PM2.5",-25.8292,28.2034,"2021-01-15","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",17.4953962492438
"PM2.5",-25.8292,28.2034,"2021-01-16","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",20.7215569095152
"PM2.5",-25.8292,28.2034,"2021-01-17","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",18.1959368248207
"PM2.5",-25.8292,28.2034,"2021-01-18","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",20.4828466760772
"PM2.5",-25.8292,28.2034,"2021-01-19","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",11.9768583638584
"PM2.5",-25.8292,28.2034,"2021-01-20","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",17.8220853563322
"PM2.5",-25.8292,28.2034,"2021-01-21","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",16.8354338912415
"PM2.5",-25.8292,28.2034,"2021-01-22","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",7.67096577651024
"PM2.5",-25.8292,28.2034,"2021-01-23","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",7.04279042729134
"PM2.5",-25.8292,28.2034,"2021-01-24","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",2.64286237624713
"PM2.5",-25.8292,28.2034,"2021-01-25","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",4.10926751745264
"PM2.5",-25.8292,28.2034,"2021-01-26","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",4.31697768334218
"PM2.5",-25.8292,28.2034,"2021-01-27","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",5.71661573115559
"PM2.5",-25.8292,28.2034,"2021-01-28","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",12.9519116757411
"PM2.5",-25.8292,28.2034,"2021-01-29","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",9.51294067396609
"PM2.5",-25.8292,28.2034,"2021-01-30","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",4.23397119341564
"PM2.5",-25.8292,28.2034,"2021-01-31","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",14.407743832762
"PM2.5",-25.8292,28.2034,"2021-02-01","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",7.15953950009122
"PM2.5",-25.8292,28.2034,"2021-02-02","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",3.60489730072307
"PM2.5",-25.8292,28.2034,"2021-02-03","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",2.81765353037767
"PM2.5",-25.8292,28.2034,"2021-02-04","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",8.89335057471264
"PM2.5",-25.8292,28.2034,"2021-02-05","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",8.34673095204856
"PM2.5",-25.8292,28.2034,"2021-02-06","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",7.29281034482759
"PM2.5",-25.8292,28.2034,"2021-02-07","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",8.87383990147783
"PM2.5",-25.8292,28.2034,"2021-02-08","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",6.01141160372195
"PM2.5",-25.8292,28.2034,"2021-02-09","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",8.94436892268152
"PM2.5",-25.8292,28.2034,"2021-02-10","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",17.8861495213129
"PM2.5",-25.8292,28.2034,"2021-02-11","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",13.098976481692
"PM2.5",-25.8292,28.2034,"2021-02-12","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",9.29489771237702
"PM2.5",-25.8292,28.2034,"2021-02-13","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",7.4826851122058
"PM2.5",-25.8292,28.2034,"2021-02-14","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",9.19201964330994
"PM2.5",-25.8292,28.2034,"2021-02-15","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",9.69176213282248
"PM2.5",-25.8292,28.2034,"2021-02-16","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",21.5607327586207
"PM2.5",-25.8292,28.2034,"2021-02-17","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",7.75500957965204
"PM2.5",-25.8292,28.2034,"2021-02-18","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",21.0251042438102
"PM2.5",-25.8292,28.2034,"2021-02-19","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",16.8863972190492
"PM2.5",-25.8292,28.2034,"2021-02-25","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",29.0921132373374
"PM2.5",-25.8292,28.2034,"2021-02-26","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",17.056830376405
"PM2.5",-25.8292,28.2034,"2021-02-27","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",12.5431559881689
"PM2.5",-25.8292,28.2034,"2021-02-28","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",5.10239773763912
"PM2.5",-25.8292,28.2034,"2021-03-01","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",5.76047475602461
"PM2.5",-25.8292,28.2034,"2021-03-02","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",19.9842433406313
"PM2.5",-25.8292,28.2034,"2021-03-03","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",26.9889987719672
"PM2.5",-25.8292,28.2034,"2021-03-04","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",28.7717512315271
"PM2.5",-25.8292,28.2034,"2021-03-05","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",26.3024312554779
"PM2.5",-25.8292,28.2034,"2021-03-06","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",28.2176789819376
"PM2.5",-25.8292,28.2034,"2021-03-07","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",18.4710341399617
"PM2.5",-25.8292,28.2034,"2021-03-08","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",15.6976751636392
"PM2.5",-25.8292,28.2034,"2021-03-09","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",17.8475494253515
"PM2.5",-25.8292,28.2034,"2021-03-10","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",12.0583333333333
"PM2.5",-25.8292,28.2034,"2021-03-11","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",16.1974451088128
"PM2.5",-25.8292,28.2034,"2021-03-12","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",23.9863838893706
"PM2.5",-25.8292,28.2034,"2021-03-13","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",18.9061196093683
"PM2.5",-25.8292,28.2034,"2021-03-14","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",3.83355125615297
"PM2.5",-25.8292,28.2034,"2021-03-15","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",7.90037826944281
"PM2.5",-25.8292,28.2034,"2021-03-16","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",29.0379465291774
"PM2.5",-25.8292,28.2034,"2021-03-17","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",20.3563304275181
"PM2.5",-25.8292,28.2034,"2021-03-18","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",17.0127288073325
"PM2.5",-25.8292,28.2034,"2021-03-19","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",18.4582549932388
"PM2.5",-25.8292,28.2034,"2021-03-20","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",24.6830488193957
"PM2.5",-25.8292,28.2034,"2021-03-21","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",25.8157056808134
"PM2.5",-25.8292,28.2034,"2021-03-22","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",31.6065533285252
"PM2.5",-25.8292,28.2034,"2021-03-23","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",26.4817779391745
"PM2.5",-25.8292,28.2034,"2021-03-24","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",25.2517280990157
"PM2.5",-25.8292,28.2034,"2021-03-25","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",22.9574204476709
"PM2.5",-25.8292,28.2034,"2021-03-26","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",13.744908511069
"PM2.5",-25.8292,28.2034,"2021-03-27","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",20.3295003185221
"PM2.5",-25.8292,28.2034,"2021-03-28","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",8.77649393358876
"PM2.5",-25.8292,28.2034,"2021-03-29","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",5.38697661852834
"PM2.5",-25.8292,28.2034,"2021-03-30","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",19.1453530377668
"PM2.5",-25.8292,28.2034,"2021-03-31","Pretoria - Centurion","Tshwane","PurpleAir",NA,"2021-01-13 ~ 2021-03-31","ug/m3",29.9831954022989
"PM2.5",-25.776,28.2107,"2021-01-20","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",21.2350840638289
"PM2.5",-25.776,28.2107,"2021-01-21","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",18.5376839220805
"PM2.5",-25.776,28.2107,"2021-01-22","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",6.87228784146888
"PM2.5",-25.776,28.2107,"2021-01-23","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",5.141054589727
"PM2.5",-25.776,28.2107,"2021-01-24","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",2.10583470839505
"PM2.5",-25.776,28.2107,"2021-01-25","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",4.36493931356
"PM2.5",-25.776,28.2107,"2021-01-26","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",3.83212598358744
"PM2.5",-25.776,28.2107,"2021-01-27","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",5.27225310932454
"PM2.5",-25.776,28.2107,"2021-01-28","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",13.5347936259143
"PM2.5",-25.776,28.2107,"2021-01-29","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",8.7998881418709
"PM2.5",-25.776,28.2107,"2021-01-30","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",3.71386898797243
"PM2.5",-25.776,28.2107,"2021-01-31","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",15.0171212121212
"PM2.5",-25.776,28.2107,"2021-02-01","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",6.62850014927601
"PM2.5",-25.776,28.2107,"2021-02-02","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",2.43673782156541
"PM2.5",-25.776,28.2107,"2021-02-03","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",2.35716707302914
"PM2.5",-25.776,28.2107,"2021-02-04","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",7.71578088341437
"PM2.5",-25.776,28.2107,"2021-02-05","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",9.66291057091057
"PM2.5",-25.776,28.2107,"2021-02-06","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",6.95175847141364
"PM2.5",-25.776,28.2107,"2021-02-07","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",8.82550679205852
"PM2.5",-25.776,28.2107,"2021-02-08","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",6.31532263260031
"PM2.5",-25.776,28.2107,"2021-02-09","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",8.74954158693971
"PM2.5",-25.776,28.2107,"2021-02-10","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",18.297498161274
"PM2.5",-25.776,28.2107,"2021-02-11","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",10.2151153846154
"PM2.5",-25.776,28.2107,"2021-02-12","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",10.084388844013
"PM2.5",-25.776,28.2107,"2021-02-13","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",8.70190825838768
"PM2.5",-25.776,28.2107,"2021-02-14","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",9.80542213677642
"PM2.5",-25.776,28.2107,"2021-02-15","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",8.67526071055381
"PM2.5",-25.776,28.2107,"2021-02-16","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",15.2470923584717
"PM2.5",-25.776,28.2107,"2021-02-17","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",7.14276753897443
"PM2.5",-25.776,28.2107,"2021-02-18","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",22.4722730627668
"PM2.5",-25.776,28.2107,"2021-02-19","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",12.7303142938566
"PM2.5",-25.776,28.2107,"2021-02-20","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",11.9913427295896
"PM2.5",-25.776,28.2107,"2021-02-21","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",16.7567818579888
"PM2.5",-25.776,28.2107,"2021-02-22","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",17.660081438353
"PM2.5",-25.776,28.2107,"2021-02-23","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",9.84061280764483
"PM2.5",-25.776,28.2107,"2021-02-24","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",22.773370868711
"PM2.5",-25.776,28.2107,"2021-02-25","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",31.027386891586
"PM2.5",-25.776,28.2107,"2021-02-26","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",18.8335307824367
"PM2.5",-25.776,28.2107,"2021-03-02","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",23.7786062648239
"PM2.5",-25.776,28.2107,"2021-03-03","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",23.3290213480506
"PM2.5",-25.776,28.2107,"2021-03-04","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",28.2483343699723
"PM2.5",-25.776,28.2107,"2021-03-05","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",22.3955726393657
"PM2.5",-25.776,28.2107,"2021-03-06","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",26.3099416579589
"PM2.5",-25.776,28.2107,"2021-03-07","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",15.5795938758211
"PM2.5",-25.776,28.2107,"2021-03-08","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",14.1182348938889
"PM2.5",-25.776,28.2107,"2021-03-09","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",18.6355266124587
"PM2.5",-25.776,28.2107,"2021-03-10","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",14.9432380952381
"PM2.5",-25.776,28.2107,"2021-03-11","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",12.2901958418338
"PM2.5",-25.776,28.2107,"2021-03-12","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",25.705041362584
"PM2.5",-25.776,28.2107,"2021-03-13","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",22.378835978836
"PM2.5",-25.776,28.2107,"2021-03-14","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",3.4271646909721
"PM2.5",-25.776,28.2107,"2021-03-15","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",8.31589893581786
"PM2.5",-25.776,28.2107,"2021-03-16","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",28.6549151669763
"PM2.5",-25.776,28.2107,"2021-03-17","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",18.539754186397
"PM2.5",-25.776,28.2107,"2021-03-18","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",16.887102345292
"PM2.5",-25.776,28.2107,"2021-03-19","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",21.4973863996459
"PM2.5",-25.776,28.2107,"2021-03-20","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",26.2690986230451
"PM2.5",-25.776,28.2107,"2021-03-21","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",22.3069853709509
"PM2.5",-25.776,28.2107,"2021-03-22","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",30.8073598895205
"PM2.5",-25.776,28.2107,"2021-03-23","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",35.5571236171236
"PM2.5",-25.776,28.2107,"2021-03-24","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",26.0377684120903
"PM2.5",-25.776,28.2107,"2021-03-25","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",32.2607563566702
"PM2.5",-25.776,28.2107,"2021-03-28","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",29.9191666666667
"PM2.5",-25.776,28.2107,"2021-03-29","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",6.79039494009609
"PM2.5",-25.776,28.2107,"2021-03-31","Geringer","Tshwane","PurpleAir",NA,"2021-01-19 ~ 2021-03-31","ug/m3",29.1981339565607
